Month,Day,Year,TmaxC,TminC,TdewC,Rs_MJ_m2
9,23,2007,29.43,14.55,14.77,20.28
9,24,2007,30.44,18.45,17.45,19.06
9,25,2007,23.23,18.28,16.71,8.66
9,26,2007,27.99,17.63,15.61,18.23
9,27,2007,30.27,16.84,16.13,17.59
9,28,2007,27.85,18.45,18.66,12.07
9,29,2007,27.84,15.82,15.51,19.12
9,30,2007,30.75,18.87,16.05,15.18
10,1,2007,29.65,15.25,14.8,19.57
10,2,2007,32.08,19.62,19.1,16.22
10,3,2007,26.87,15.4,14.29,19.49
10,4,2007,30.68,19.73,16.99,17.89
10,5,2007,30.61,19.37,16.64,18.72
10,6,2007,29.13,20.92,20.6,11.49
10,7,2007,29.92,21.12,20.16,16.1
10,8,2007,23.88,14.88,12.55,15.47
10,9,2007,25.47,8.76,6.91,19.45
10,10,2007,26.91,9.32,7.27,19.06
10,11,2007,25.37,13.4,10.85,15.19
10,12,2007,26.71,13.02,12.41,-999
10,13,2007,29.19,15.98,13.42,17.56
10,14,2007,25.52,13.97,15.83,8.07
10,15,2007,20.24,10.06,9.12,16.57
10,16,2007,24.81,8.52,9.32,17.8
10,17,2007,28.3,18.11,11.68,11.32
10,18,2007,22.74,9.45,2.58,16.85
10,19,2007,24.1,5.92,2.22,17.88
10,20,2007,30.96,9.38,7.72,16.46
10,21,2007,26.13,8.77,10.4,15.52
10,22,2007,12.44,4.46,4.22,6.87
10,23,2007,19.99,1.87,-0.38,17.19
10,24,2007,18.66,8.34,2.89,16.91
10,25,2007,17.33,2,-0.98,17.17
10,26,2007,19.17,1.52,-0.4,16.8
10,27,2007,18.9,3.4,3.77,16.04
10,28,2007,20.8,4.29,4.1,15.63
10,29,2007,23.2,5.52,6.48,15.31
10,30,2007,24.06,8.91,7.18,14.84
10,31,2007,16.54,9.13,5.41,11.86
11,1,2007,16.77,5.36,-2.84,15.45
11,2,2007,20.65,4.34,6.73,14.31
11,3,2007,19.77,6.81,4.74,13.56
11,4,2007,26.41,6.93,8.56,14.31
11,5,2007,19.83,7.51,4.11,14.44
11,6,2007,11.92,1.57,-4.57,14
11,7,2007,17.56,-0.73,-2.48,13.74
11,8,2007,22.99,1.72,3.78,13.78
11,9,2007,23.85,5.24,7.09,13.6
11,10,2007,25.26,8.17,10.45,10.48
11,11,2007,23.48,16.05,14.82,7.11
11,12,2007,26.64,9.64,10.99,13.01
11,13,2007,23.47,5.63,6.42,12.95
11,14,2007,17.97,4.91,-0.4,12.88
11,15,2007,13.56,-2.33,-9.5,14.07
11,16,2007,20.96,3.78,-6.18,12.99
11,17,2007,24.71,6.76,-0.01,10.85
11,18,2007,25.63,3.28,5.92,12.52
11,19,2007,24.26,9.36,11.11,11.33
11,20,2007,27.13,7.23,8.91,11.93
11,21,2007,7.41,0.24,-2.07,7.38
11,22,2007,4.29,-3.97,-7.05,9.3
11,23,2007,4.83,-7.07,-8.88,5.45
11,24,2007,5.65,-0.03,-2.42,5.09
11,25,2007,7.21,0.73,-0.76,4.93
11,26,2007,13.26,-4.14,-3.64,11.82
11,27,2007,15.04,-2.15,-2.79,12.52
11,28,2007,14.9,2.17,-1,7.42
11,29,2007,12.83,-5.27,-8.33,11.61
11,30,2007,8.95,5.69,4.77,2.55
12,1,2007,18.29,6.91,12.25,1.43
12,2,2007,18.81,-1.58,1.54,11.05
12,3,2007,12.16,-5.42,-8.42,12.44
12,4,2007,21.53,-1.33,-2.45,11.88
12,5,2007,13.28,0.95,-0.96,11.38
12,6,2007,8.22,-0.31,-0.74,6.15
12,7,2007,7.03,3.19,2.66,2.67
12,8,2007,3.46,-1.61,0.35,1.86
12,9,2007,-1.42,-4.66,-4.02,1.52
12,10,2007,-0.19,-2.94,-2.19,2.09
12,11,2007,2.81,-0.21,0.17,1.36
12,12,2007,0.73,-3.21,-3.11,2.84
12,13,2007,0.29,-4.12,-2.31,2.85
12,14,2007,1.21,-2.28,-0.65,1.33
12,15,2007,1.01,-5.07,-4.14,4.59
12,16,2007,9.58,-7.96,-6.84,11.91
12,17,2007,10.98,-4.38,-5.45,11.34
12,18,2007,14.32,-1.26,-2.48,11.64
12,19,2007,14.96,-3.81,-1.04,11.53
12,20,2007,16.9,-0.49,-0.83,11.65
12,21,2007,18.01,0.9,-1.07,8.79
12,22,2007,10.66,-7.45,-1.38,1.76
12,23,2007,8,-10,-7.92,11.63
12,24,2007,11.49,-2.61,-4.87,11.69
12,25,2007,14.05,-1.06,-3.33,11.63
12,26,2007,2.86,-5.47,-3.6,3.27
12,27,2007,0.18,-6.67,-4.11,1.32
12,28,2007,2.43,-4.96,-5.57,11.56
12,29,2007,9.34,-7.74,-7,10.91
12,30,2007,11.85,-7.73,-7.63,11.87
12,31,2007,9.73,-4.47,-8.74,11.48
1,1,2008,5.34,-6.61,-10.8,12.15
1,2,2008,3.27,-9.11,-10.7,11.85
1,3,2008,7.75,-4.38,-10.8,10.51
1,4,2008,13.63,-0.81,-1.17,8.32
1,5,2008,22.29,3.77,1.16,8.74
1,6,2008,24.01,12.16,7.01,10.36
1,7,2008,21.78,8.65,7.56,10.07
1,8,2008,12.98,-0.95,-0.18,11.82
1,9,2008,13.38,-2.48,-2.56,12.01
1,10,2008,11.76,-1.64,-4.1,12.15
1,11,2008,15.53,-3.77,-4.3,12.29
1,12,2008,12.36,-0.7,-2.2,11.82
1,13,2008,12.31,-4.18,-3.09,12.53
1,14,2008,13.92,-2.36,-4.96,12.86
1,15,2008,16.01,-4.21,-7.2,12.8
1,16,2008,6.76,-4.78,-3.75,1.32
1,17,2008,2.19,-8.44,-12.7,12.6
1,18,2008,9,-10,-10.7,11.06
1,19,2008,0.87,-8.91,-12.1,13.07
1,20,2008,9.2,-8.11,-10.2,13.19
1,21,2008,6.81,-3.85,-2.45,2.98
1,22,2008,-1.62,-9.65,-11.4,9.54
1,23,2008,6,-10,-9.11,12.91
1,24,2008,-0.2,-9.09,-14.2,12.07
1,25,2008,9.14,-1.86,-4.51,11.58
1,26,2008,17.05,-2.96,-5.82,12.17
1,27,2008,19.82,-5.14,-4.25,13.2
1,28,2008,21.54,9.8,5.26,7.81
1,29,2008,19.31,-4.29,-7.35,14.15
1,30,2008,12.07,-3.04,-12.1,14.15
1,31,2008,5.48,-8.5,-8.16,6.32
2,1,2008,15,-11,-12.9,14.16
2,2,2008,14.77,-1.72,-6,14.97
2,3,2008,20.62,0.38,-2.19,14.13
2,4,2008,25.3,9.12,2.31,14.87
2,5,2008,15.67,-1.88,5.63,2.39
2,6,2008,8.08,-4.17,-7.92,-999
2,7,2008,10.38,-1.41,-7.09,14.89
2,8,2008,15.34,-2.67,-6.48,15.86
2,9,2008,17.2,-3.42,-5.45,15.94
2,10,2008,6.39,-1.72,-4.2,15.7
2,11,2008,6.43,-2.98,-3.4,5.91
2,12,2008,7.86,-4.78,-6.83,14.88
2,13,2008,15.42,-6.84,-8.43,16.32
2,14,2008,22.13,-1.09,-3.72,15.43
2,15,2008,-0.52,-3.78,-5.76,2.55
2,16,2008,2.22,-1.49,-1.4,1.07
2,17,2008,11.05,0.78,-1.18,-999
2,18,2008,11.33,-2.69,-6.18,-999
2,19,2008,17.1,-2.22,1.17,-999
2,20,2008,8.75,-1.51,-0.96,-999
2,21,2008,-1.44,-4.78,-6.44,-999
2,22,2008,8.68,-4.84,-4.03,-999
2,23,2008,9.94,-3.03,-0.74,-999
2,24,2008,13.77,0.56,2.06,-999
2,25,2008,22.74,3.42,1.54,-999
2,26,2008,7.53,-2.75,-7.76,-999
2,27,2008,17.19,-4.73,-5.68,-999
2,28,2008,21.22,-0.06,-3.21,-999
2,29,2008,18.83,0.84,0.6,-999
3,1,2008,23.7,-0.03,3.59,-999
3,2,2008,22.77,4.41,8.97,-999
3,3,2008,4.39,-0.98,-4.93,-999
3,4,2008,11.86,-5.05,-4.96,19.92
3,5,2008,12.45,0.15,-2.21,17.47
3,6,2008,5.24,-1.83,-7.37,10.2
3,7,2008,4.25,-5.73,-10.1,19
3,8,2008,7.86,-8.84,-10.1,16.98
3,9,2008,16.92,-1.94,-3.26,18.17
3,10,2008,16.96,2.17,-1.65,20.41
3,11,2008,20.9,-0.19,-0.06,20.24
3,12,2008,24.97,5.92,0.52,19.41
3,13,2008,20.08,6.68,5.49,16.28
3,14,2008,24.93,3.78,0.75,18.46
3,15,2008,11.68,4.48,3.33,14.91
3,16,2008,19.71,3.71,2.64,17.77
3,17,2008,20.59,8.54,9.5,3.91
3,18,2008,10.15,5.38,4.73,5.68
3,19,2008,17.74,1.92,-1.13,22.5
3,20,2008,22.55,4.22,-0.03,22.54
3,21,2008,20.18,5.23,-0.69,22.7
3,22,2008,18.96,5.42,0.6,19.89
3,23,2008,10.14,0.08,-3.95,21.78
3,24,2008,17.18,-1.64,-0.41,22.89
3,25,2008,25.92,6.82,4.23,23.24
3,26,2008,24.17,12.09,8.74,16.22
3,27,2008,27.17,8.29,4.41,23.89
3,28,2008,11.36,4.67,3.7,13.54
3,29,2008,16.69,8.67,8.12,12.56
3,30,2008,28.18,13.32,14.52,19.06
3,31,2008,26.87,9.27,5.34,20.54
4,1,2008,13.39,4.09,0.6,24.32
4,2,2008,11.72,3.54,4.43,4.85
4,3,2008,26.03,9.07,8.28,20.03
4,4,2008,15.9,4.62,0.66,19.05
4,5,2008,19.88,1.09,2.63,24.13
4,6,2008,21.69,9.64,4.3,24.59
4,7,2008,24.43,8.73,6.46,17.66
4,8,2008,20.16,6.64,8.05,-999
4,9,2008,10.58,5.41,6.48,1.65
4,10,2008,21.57,7.11,2.47,23.07
4,11,2008,17.09,4.09,1.26,25.73
4,12,2008,17.15,3.1,-0.46,23.86
4,13,2008,15.04,2.27,-2.65,26.52
4,14,2008,18.26,-0.68,-0.73,-999
4,15,2008,22.87,5.79,3.86,26.68
4,16,2008,24.74,11.73,11.6,25.8
4,17,2008,17.7,7.28,8.53,12.31
4,18,2008,22,3.22,-0.49,27.15
4,19,2008,28.13,4.5,2.06,27.79
4,20,2008,24.97,14.3,10.83,20.29
4,21,2008,30.28,16.61,11.69,27.46
4,22,2008,24.05,13.31,14.55,15.91
4,23,2008,23.27,14.48,13.85,5.65
4,24,2008,30.22,13.64,12.97,26.11
4,25,2008,21.82,8.41,4.62,25.94
4,26,2008,22.73,5.17,2.96,27.05
4,27,2008,16.66,2.47,-1.28,25.42
4,28,2008,25.88,1.72,-0.07,27.85
4,29,2008,29.1,6.06,1.41,27.85
4,30,2008,27.94,13.06,8.61,26.39
5,1,2008,32.45,15.85,8.58,26.48
5,2,2008,24.17,7.3,-1.92,28.71
5,3,2008,18.56,4.94,-2.13,28.67
5,4,2008,23.99,3.33,2,28.01
5,5,2008,26.82,11.04,12.92,23.32
5,6,2008,25.91,16.71,16.72,-999
5,7,2008,23.51,15.1,14.47,9.99
5,8,2008,24.42,13.59,13.82,22.39
5,9,2008,25.75,14.37,11.42,27.87
5,10,2008,29.94,11.23,9.58,25.79
5,11,2008,19.85,6.39,1.12,29.36
5,12,2008,25.57,6.17,5.47,28.69
5,13,2008,27.45,16.73,13.89,26.68
5,14,2008,22.01,12.31,9.1,19.95
5,15,2008,21.96,10.86,9.16,23.3
5,16,2008,24.66,9.16,6.14,27.33
5,17,2008,29.11,9.14,6.45,26.94
5,18,2008,30.15,11.24,7.29,29.2
5,19,2008,36.2,12.52,7.97,29.24
5,20,2008,27.48,14.32,8.16,24.9
5,21,2008,29.86,13.76,14.04,22.03
5,22,2008,30.65,21.21,19.19,18.6
5,23,2008,32.44,23.31,20.09,22
5,24,2008,33.54,23.4,20.7,23.07
5,25,2008,32.63,21.71,11.84,26.83
5,26,2008,33.9,21.86,18.84,25.58
5,27,2008,27.86,17.48,18.13,13.31
5,28,2008,29.87,19.19,18.21,23.73
5,29,2008,32.32,20.75,18.76,20.52
5,30,2008,34.18,20.68,17.22,-999
5,31,2008,35.81,19.23,17.33,27.44
6,1,2008,33.5,21.28,19.66,26.23
6,2,2008,34.52,21.45,18.39,28.91
6,3,2008,37.68,23.56,15.38,28.6
6,4,2008,36.01,23.69,15.92,28.57
6,5,2008,36.07,18.46,16.3,25.83
6,6,2008,33.33,16.23,17.41,25.19
6,7,2008,32.49,24.37,19.84,19.2
6,8,2008,33.28,22.59,18.67,21.96
6,9,2008,26.21,15.34,17.25,15.7
6,10,2008,30.54,13.11,17.88,24.89
6,11,2008,35.13,21.52,16.9,28
6,12,2008,34.17,24.25,17.98,28.3
6,13,2008,33.31,20.46,18.65,25.46
6,14,2008,33.71,17.08,18.79,28.79
6,15,2008,36.56,19.57,16.12,25.34
6,16,2008,31.2,19.98,18.73,20.61
6,17,2008,25.39,16.82,16.94,10.85
6,18,2008,30.46,18.13,18.72,25.73
6,19,2008,30.34,20.47,18.22,20.47
6,20,2008,31.72,18.43,15.93,28.54
6,21,2008,31.27,18.86,15.44,23.99
6,22,2008,35.08,16.71,13.27,28.84
6,23,2008,34.13,22.13,15.14,27
6,24,2008,33.7,19.89,15.96,18.06
6,25,2008,35.29,21.32,16.27,24.21
6,26,2008,36.19,21.34,16.85,28.08
6,27,2008,36.77,22.47,16.79,25.87
6,28,2008,31.88,22.59,17.21,17.16
6,29,2008,30.49,18.45,12.69,24.95
6,30,2008,33.17,15.33,13.52,21.5
7,1,2008,35.34,17.14,13.19,28.17
7,2,2008,35.19,19.29,14.33,27.17
7,3,2008,33.22,18.46,16.6,25.32
7,4,2008,34.21,19.25,17.37,27.38
7,5,2008,34.96,19.2,16.23,26.23
7,6,2008,33.79,21.02,16.24,27.88
7,7,2008,34.5,21.3,16.63,26.17
7,8,2008,34.03,21.54,17.23,18.36
7,9,2008,28.07,21.4,20.68,11.51
7,10,2008,33.5,20.25,18.64,19.85
7,11,2008,35.15,22.77,16.85,25.24
7,12,2008,36.72,21.49,18.9,23.36
7,13,2008,27.28,21.07,20.03,13.06
7,14,2008,31.7,18.4,18.16,21.34
7,15,2008,31.21,21.01,20.65,20.07
7,16,2008,31.06,20.87,19.8,20.05
7,17,2008,33.57,21.7,19.04,25.87
7,18,2008,35.15,22.58,17.36,24.2
7,19,2008,35.04,20.7,14.53,27.79
7,20,2008,35.95,21.2,15.95,27.69
7,21,2008,36.24,21.81,15.82,28.22
7,22,2008,36.81,21.45,15.43,28.05
7,23,2008,35.74,21.52,16.75,26.73
7,24,2008,34.87,20.84,18.31,-999
7,25,2008,35.98,21.58,18.52,27.29
7,26,2008,36.53,20.69,16.72,27.52
7,27,2008,36.11,20.54,15.52,22.51
7,28,2008,36.93,22.41,14.8,20.89
7,29,2008,32.55,21.87,18.17,20.26
7,30,2008,31.36,21.46,19.14,20.21
7,31,2008,34.25,20.58,19.6,24.65
8,1,2008,37.21,22.22,19.48,26.93
8,2,2008,37.69,20.81,17.57,27.26
8,3,2008,38.86,21.17,15.7,27.44
8,4,2008,38.28,20.96,15.94,26.97
8,5,2008,37.55,22.17,16.82,25.86
8,6,2008,31.76,20.21,18.08,21.88
8,7,2008,35.09,20.61,18.17,18.61
8,8,2008,32.35,21.23,19.7,19.23
8,9,2008,37.6,22.44,18.02,24.69
8,10,2008,31.83,22.41,18.58,15.56
8,11,2008,27.66,21.94,21.16,11.25
8,12,2008,32.15,19.31,16.47,23.83
8,13,2008,33.04,17.24,15.4,24.9
8,14,2008,33.96,18.47,17.62,22.04
8,15,2008,28.11,18.97,17.83,20.34
8,16,2008,27.43,18.61,17.06,13.37
8,17,2008,26.67,17.96,16.91,13.38
8,18,2008,20.81,18.35,17.65,4.26
8,19,2008,19.52,17.76,17.48,2.87
8,20,2008,24.8,18.64,18.3,12.25
8,21,2008,28.96,17.3,17.97,18.93
8,22,2008,33.57,20.55,19.55,24.84
8,23,2008,33.67,20.31,18.43,22.92
8,24,2008,31.75,20.56,19.16,23.25
8,25,2008,28.98,19.34,16.4,23.46
8,26,2008,31.64,16.76,17.66,23.09
8,27,2008,33.07,20.46,19.43,23.15
8,28,2008,33.71,19.99,19.29,23.54
8,29,2008,34.54,20.17,18.7,19.85
8,30,2008,32.21,19.82,18.94,21.69
8,31,2008,30.61,19.71,19.79,22.43
9,1,2008,30.89,19.27,18.16,22.71
9,2,2008,32.11,18.5,18.88,21.15
9,3,2008,19.49,15.27,14.23,7.41
9,4,2008,28.09,15.02,13.94,22.38
9,5,2008,28.08,15.06,16.34,-999
9,6,2008,32.33,15.28,15.48,22.1
9,7,2008,32.42,17.2,15.69,22.11
9,8,2008,26.38,15.22,16.05,6.92
9,9,2008,19.93,14.21,14.84,5.83
9,10,2008,22.17,17.53,18.54,4.56
9,11,2008,25.77,20.75,20.87,4.67
9,12,2008,30.47,22.57,21.37,14.06
9,13,2008,24.49,18.17,18.13,8.74
9,14,2008,23.63,12.76,9.59,22.58
9,15,2008,23.55,9.27,6,23.38
9,16,2008,26.35,7.04,7.02,23.01
9,17,2008,27.4,9.18,7.14,22.67
9,18,2008,25.08,10.92,11.2,18.02
9,19,2008,26.31,9.74,11.17,20.75
9,20,2008,27.83,11.65,10.55,20.73
9,21,2008,28.47,12.96,13.31,19.07
9,22,2008,28.89,16.4,15.85,19.25
9,23,2008,30.51,17.85,14.83,18.71
9,24,2008,29.63,15.96,13.79,-999
9,25,2008,29.22,13.86,12.94,17.92
9,26,2008,29.41,12.49,10.72,18.12
9,27,2008,31.28,12.21,10.83,19.77
9,28,2008,29.87,12.9,10.31,19.76
9,29,2008,30.86,10.33,9.57,19.14
9,30,2008,25.31,10.22,4.86,20.16
10,1,2008,29.48,8.54,5.6,20.09
10,2,2008,25.25,9.7,6.91,-999
10,3,2008,28.09,13.16,12.72,15.01
10,4,2008,31.04,13.97,11.54,18.6
10,5,2008,27.3,17.09,12.85,14.95
10,6,2008,24.76,16.2,16.25,9.21
10,7,2008,23.33,8.34,5.15,19.72
10,8,2008,28.09,6.88,7.01,19.15
10,9,2008,27.77,10.24,8.59,18.89
10,10,2008,28,14.27,11.42,17.88
10,11,2008,27.95,16.21,15.1,14.8
10,12,2008,26.75,17.85,15.35,14.53
10,13,2008,21.5,11.43,14.48,1.94
10,14,2008,18.32,11.18,14.76,3.94
10,15,2008,13.27,9.53,9.79,3.1
10,16,2008,17.98,6.51,4.4,18.19
10,17,2008,23.13,3.87,6.7,17.76
10,18,2008,24.81,7.02,6.68,17.46
10,19,2008,25.15,10.17,8.28,17.58
10,20,2008,23.34,8.43,10.94,16.53
10,21,2008,26.04,10.18,11.46,12.56
10,22,2008,17.44,5.07,6.45,8.25
10,23,2008,15.3,4.03,-0.86,10.74
10,24,2008,16.67,1.73,1.76,16.11
10,25,2008,23.23,2.36,1.55,16.61
10,26,2008,19.94,5.31,3.98,16.03
10,27,2008,14.1,-1.74,-6.65,16.67
10,28,2008,17.86,-1.33,-3.58,15.66
10,29,2008,23.78,2.79,1.33,15.6
10,30,2008,25.58,6.66,6.71,-999
10,31,2008,26.62,8.9,5.31,15.52
11,1,2008,26.48,6,2,15.31
11,2,2008,28.21,7.56,7.17,14.49
11,3,2008,25.04,11,8.5,13.8
11,4,2008,25.38,13.57,12.22,11.55
11,5,2008,26.63,12.6,9.99,10.74
11,6,2008,18.27,4.24,-0.94,15.05
11,7,2008,19.82,1.53,-4.91,14.78
11,8,2008,19.36,1.08,-0.52,14.35
11,9,2008,17.4,0.23,-1.65,14.05
11,10,2008,14.19,7.52,7.09,3
11,11,2008,16.3,5.51,5.25,13.62
11,12,2008,16.35,1.99,3.17,13.55
11,13,2008,23.29,2.62,1.2,12.35
11,14,2008,15.1,2.47,1.75,8.85
11,15,2008,9.32,-1.98,-6.46,13.87
11,16,2008,22.51,-3.23,-3.89,13.46
11,17,2008,16.07,2.71,-0.55,13.3
11,18,2008,15.33,0.03,-1.74,13.12
11,19,2008,25.82,1.99,-1.36,13.42
11,20,2008,11.87,0.74,-1.72,12.67
11,21,2008,6.85,-4.12,-9.42,12.9
11,22,2008,14.64,-3.67,-3.97,12.6
11,23,2008,19.73,1.59,5.12,9.29
11,24,2008,14.73,0.91,-4.8,12.45
11,25,2008,22.51,-0.74,-5.13,12.36
11,26,2008,17.34,0.61,-1.29,11.88
11,27,2008,17.99,-1.72,-1.04,10.44
11,28,2008,13.31,3.43,2.26,11.39
11,29,2008,13.14,0.41,-2.19,8.87
11,30,2008,11.27,1.78,-3.67,9.65
12,1,2008,8.12,-3,-8.89,11.8
12,2,2008,16.91,-2.04,-4.97,10.85
12,3,2008,11.92,-1,-3.22,9.17
12,4,2008,2.08,-3.42,-8.9,5.27
12,5,2008,5.73,-4.84,-10.6,11.71
12,6,2008,14.55,-4.63,-5.79,9.36
12,7,2008,20.09,-2.67,-3.38,11.28
12,8,2008,22.14,8.88,6.44,8.86
12,9,2008,11.2,-3.12,0.43,1.21
12,10,2008,4.39,-7.57,-9.84,11.92
12,11,2008,14.89,-8.62,-4.61,11.53
12,12,2008,13.17,-1.48,-2.74,10.85
12,13,2008,18.64,8.85,3.01,9.73
12,14,2008,25.26,-7.49,-4.13,10.12
12,15,2008,-7,-10,-18.1,5.4
12,16,2008,-3.18,-9.93,-11.1,2.9
12,17,2008,4.15,-3.92,-2.56,5.78
12,18,2008,13.39,1.18,6.2,1.45
12,19,2008,11.63,-1.21,-2.41,11.2
12,20,2008,9.29,-7.37,-7.83,6.71
12,21,2008,-2,-12,-17,6.47
12,22,2008,-2,-10,-16.9,4.11
12,23,2008,5.48,-1.82,-4.85,1.61
12,24,2008,7.77,-5.52,-6.58,11.24
12,25,2008,17.47,-3.3,0.93,10.36
12,26,2008,24.02,11.84,11.79,8.07
12,27,2008,19.92,-2.92,1.07,10.79
12,28,2008,11.31,-5.89,-8.65,11.72
12,29,2008,20.97,-3.78,-7.35,12.05
12,30,2008,19.77,-0.61,-5.52,11.85
12,31,2008,5.49,-3.56,-8.2,11.77
1,1,2009,14.91,-3.61,-6.31,11.78
1,2,2009,12.01,-2.77,1.22,11.18
1,3,2009,23.07,-1.14,-3.48,12.11
1,4,2009,1.96,-5.56,-11.5,11.18
1,5,2009,1.61,-4.51,-12.3,6.51
1,6,2009,5.53,-6.83,-9.59,6.73
1,7,2009,16.75,-4.96,-9.68,12.23
1,8,2009,17.35,-1.58,-2.14,11.92
1,9,2009,23.87,2.77,-1.77,12.33
1,10,2009,4.44,-6.61,-9.76,12.5
1,11,2009,15.67,-6.83,-8.84,12.37
1,12,2009,11.59,-0.09,-7.39,5.02
1,13,2009,8,-10,-12,12.6
1,14,2009,15.87,-5.37,-5.67,11.85
1,15,2009,-4,-11,-13.1,11.68
1,16,2009,7,-13,-11.1,12.37
1,17,2009,16.58,-6.96,-7.05,13.03
1,18,2009,17.91,-1.67,-6.74,11.3
1,19,2009,15.51,3.29,-3.51,13.01
1,20,2009,12.15,-1.22,-7.18,13.45
1,21,2009,19.92,-4.89,-8.95,13.94
1,22,2009,23.47,-4.21,-7.2,13.84
1,23,2009,14.01,-2.81,-5.64,9.68
1,24,2009,0.56,-7.33,-13,12.87
1,25,2009,5.16,-5.22,-9.85,10.72
1,26,2009,-4,-6.1,-8.69,1.23
1,27,2009,-6,-11,-9.4,1.34
1,28,2009,1,-15,-7.83,14.03
1,29,2009,9.68,-6.64,-6.72,12.03
1,30,2009,17.55,-4.31,-6.44,14.41
1,31,2009,18.63,-0.93,-5.25,14.73
2,1,2009,11.48,-2.36,-7.47,14.55
2,2,2009,12.23,-6.54,-9.42,14.52
2,3,2009,9.67,-3.36,-7.13,14.74
2,4,2009,10.34,-7.27,-9.13,14.82
2,5,2009,21.41,-2.07,-0.21,15.2
2,6,2009,23.67,5.09,5.39,14.53
2,7,2009,23.54,12.54,11.14,14.23
2,8,2009,18.94,12.5,10.91,6.71
2,9,2009,19.09,6.63,2.66,16.33
2,10,2009,21.01,3.51,7.34,9.09
2,11,2009,15.32,3.74,-1.4,16.15
2,12,2009,18.09,3.49,1.39,9.66
2,13,2009,16.48,0.81,-2.88,15.06
2,14,2009,3.43,-1.67,-3.32,9.38
2,15,2009,7.99,-3.64,-5.91,16.03
2,16,2009,12.2,-2.54,-1.12,15.3
2,17,2009,25.86,7.76,3.8,15.21
2,18,2009,16.82,2.26,-3.79,17.31
2,19,2009,12.64,-4.13,-6.37,17.28
2,20,2009,20.1,-2.05,-6.12,17.85
2,21,2009,11.29,-3.27,-9.9,18.07
2,22,2009,15.46,-6.79,-10.1,17.9
2,23,2009,18.84,3.95,-8.22,16.18
2,24,2009,21.46,6.57,2.59,18.07
2,25,2009,18.71,4.78,8.39,16.42
2,26,2009,25.47,8.57,5.02,14.07
2,27,2009,10.7,-1.97,-5.1,14.66
2,28,2009,2.87,-4.09,-10.3,18.96
3,1,2009,7.88,-8.35,-10.6,19.01
3,2,2009,13.8,-5.68,-8.66,15.31
3,3,2009,20.05,2.29,-1.05,16.74
3,4,2009,25.55,7.02,4.84,13.25
3,5,2009,30.34,13.37,4.95,16.52
3,6,2009,26.23,9.39,2.43,14.15
3,7,2009,23.13,15.97,12.54,8.78
3,8,2009,20.77,0.83,-1.02,19.46
3,9,2009,26.45,10.47,9.93,11.62
3,10,2009,21.53,2.85,3.38,7.25
3,11,2009,4.93,-1.76,-6.61,15.34
3,12,2009,2.08,-0.91,-1.69,3.37
3,13,2009,6.11,1.4,2.02,3.51
3,14,2009,12.33,3.18,1.88,15.9
3,15,2009,18.66,-0.31,2.89,21.12
3,16,2009,23.42,4.79,5.2,18.52
3,17,2009,29.41,8.65,3.79,21.98
3,18,2009,26.78,11.8,5.25,21.89
3,19,2009,17.74,8.08,7.23,16.16
3,20,2009,22.31,10.64,8.52,-999
3,21,2009,24.12,13.08,8.88,14.9
3,22,2009,22.18,14.21,11.77,8.73
3,23,2009,27.42,14.48,13.21,16.7
3,24,2009,18.99,5.87,1.5,23.13
3,25,2009,16.87,4.58,-0.5,17.68
3,26,2009,14.9,5.66,8.19,6.29
3,27,2009,9.71,-2.64,3.42,2.46
3,28,2009,6.95,-1.54,-3.6,12.31
3,29,2009,20.62,-1.45,-3.25,23.55
3,30,2009,26.43,7.07,-1.09,22.46
3,31,2009,15.91,-0.6,-5.25,24.81
4,1,2009,24.78,3.73,-1.42,17.84
4,2,2009,15.63,1.62,-1.11,15.4
4,3,2009,21.43,-2.58,-2.19,24.83
4,4,2009,25.82,7.54,-2.52,23.85
4,5,2009,11.35,1.95,-4.2,24.86
4,6,2009,11.44,-1.79,-8.76,25.83
4,7,2009,24.34,-6.18,-7.58,25.98
4,8,2009,26.89,2.01,-2.33,24.11
4,9,2009,27.74,8.74,-1.44,23.98
4,10,2009,17.12,5.14,1.05,24
4,11,2009,20.11,3.48,1.55,20.41
4,12,2009,14.41,7.4,9.6,6.2
4,13,2009,16.39,5.69,5.49,21.14
4,14,2009,23.1,3.14,5.12,24.91
4,15,2009,23.29,8.53,5.87,18.72
4,16,2009,19.97,11.12,9.73,11.94
4,17,2009,18,12.41,12.35,8.64
4,18,2009,22.88,9.69,9.05,17.09
4,19,2009,18.47,7.87,6.01,14.86
4,20,2009,26.5,3.64,2.52,25.05
4,21,2009,27.89,8.13,5.4,26.64
4,22,2009,33.52,11.16,6.23,-999
4,23,2009,33.56,12.95,7.69,19.73
4,24,2009,31.06,17.69,13.26,22.65
4,25,2009,30.37,17.67,16,14.27
4,26,2009,25.04,17.82,17.5,5.64
4,27,2009,21.19,11.42,13.47,12
4,28,2009,17.8,9.78,11.73,9.91
4,29,2009,19.57,15.5,15.76,5.81
4,30,2009,26.73,14.84,16.62,18.55
5,1,2009,24.82,10.69,15.69,6.77
5,2,2009,12.73,10.08,10.2,4.59
5,3,2009,15.53,11.43,10.45,6.29
5,4,2009,15.69,7.44,8.56,8.86
5,5,2009,15.87,12.13,13.48,3.47
5,6,2009,25.44,14.14,14.58,20.8
5,7,2009,28.74,13.68,17.99,12.56
5,8,2009,27.49,20.63,17.81,25.8
